YEAR,STATE,EVENT_TYPE,Injuries,Deaths,DAMAGE_PROPERTY,DAMAGE_CROPS
1981,NEBRASKA,Thunderstorm Wind,0,0,0.0,0.0
1981,NEBRASKA,Tornado,0,0,2075590.0,0.0
1981,NEVADA,Hail,0,0,0.0,0.0
1981,NEVADA,Thunderstorm Wind,0,0,0.0,0.0
1981,NEW HAMPSHIRE,Hail,0,0,0.0,0.0
1981,NEW HAMPSHIRE,Thunderstorm Wind,0,0,0.0,0.0
1981,NEW HAMPSHIRE,Tornado,0,0,2500000.0,0.0
1981,NEW JERSEY,Thunderstorm Wind,0,0,0.0,0.0
1981,NEW JERSEY,Tornado,0,0,250000.0,0.0
1981,NEW MEXICO,Hail,0,0,0.0,0.0
1981,NEW MEXICO,Thunderstorm Wind,0,0,0.0,0.0
1981,NEW MEXICO,Tornado,0,0,280030.0,0.0
1981,NEW YORK,Hail,0,0,0.0,0.0
1981,NEW YORK,Thunderstorm Wind,0,0,0.0,0.0
1981,NEW YORK,Tornado,0,0,255000.0,0.0
1981,NORTH CAROLINA,Hail,0,0,0.0,0.0
1981,NORTH CAROLINA,Thunderstorm Wind,0,0,0.0,0.0
1981,NORTH CAROLINA,Tornado,4,2,7275000.0,0.0
1981,NORTH DAKOTA,Hail,0,0,0.0,0.0
1981,NORTH DAKOTA,Thunderstorm Wind,0,0,0.0,0.0
1981,NORTH DAKOTA,Tornado,0,0,503000.0,0.0
1981,OHIO,Hail,0,0,0.0,0.0
1981,OHIO,Thunderstorm Wind,0,0,0.0,0.0
1981,OHIO,Tornado,81,4,33660000.0,0.0
1981,OKLAHOMA,Hail,0,0,0.0,0.0
1981,OKLAHOMA,Thunderstorm Wind,0,0,0.0,0.0
1981,OKLAHOMA,Tornado,100,6,305485210.0,0.0
1981,OREGON,Hail,0,0,0.0,0.0
1981,OREGON,Thunderstorm Wind,0,0,0.0,0.0
1981,PENNSYLVANIA,Hail,0,0,0.0,0.0
1981,PENNSYLVANIA,Thunderstorm Wind,0,0,0.0,0.0
1981,PENNSYLVANIA,Tornado,6,0,1550000.0,0.0
1981,RHODE ISLAND,Thunderstorm Wind,0,0,0.0,0.0
1981,SOUTH CAROLINA,Hail,0,0,0.0,0.0
1981,SOUTH CAROLINA,Thunderstorm Wind,0,0,0.0,0.0
1981,SOUTH CAROLINA,Tornado,6,0,2585500.0,0.0
1981,SOUTH DAKOTA,Hail,0,0,0.0,0.0
1981,SOUTH DAKOTA,Thunderstorm Wind,0,0,0.0,0.0
1981,SOUTH DAKOTA,Tornado,2,0,850000.0,0.0
1981,TENNESSEE,Hail,0,0,0.0,0.0
1981,TENNESSEE,Thunderstorm Wind,0,0,0.0,0.0
1981,TENNESSEE,Tornado,0,0,400030.0,0.0
1981,TEXAS,Hail,0,0,0.0,0.0
1981,TEXAS,Thunderstorm Wind,0,0,0.0,0.0
1981,TEXAS,Tornado,83,1,66247010.0,0.0
1981,UTAH,Hail,0,0,0.0,0.0
1981,UTAH,Thunderstorm Wind,0,0,0.0,0.0
1981,UTAH,Tornado,0,0,30.0,0.0
1981,VERMONT,Thunderstorm Wind,0,0,0.0,0.0
1981,VIRGINIA,Hail,0,0,0.0,0.0
1981,VIRGINIA,Thunderstorm Wind,0,0,0.0,0.0
1981,VIRGINIA,Tornado,0,0,575000.0,0.0
1981,WASHINGTON,Thunderstorm Wind,0,0,0.0,0.0
1981,WASHINGTON,Tornado,0,0,250.0,0.0
1981,WEST VIRGINIA,Hail,0,0,0.0,0.0
1981,WEST VIRGINIA,Thunderstorm Wind,0,0,0.0,0.0
1981,WEST VIRGINIA,Tornado,3,0,500000.0,0.0
1981,WISCONSIN,Hail,0,0,0.0,0.0
1981,WISCONSIN,Thunderstorm Wind,0,0,0.0,0.0
1981,WISCONSIN,Tornado,62,3,27030000.0,0.0
1981,WYOMING,Hail,0,0,0.0,0.0
1981,WYOMING,Thunderstorm Wind,0,0,0.0,0.0
1981,WYOMING,Tornado,0,0,0.0,0.0
1982,ALABAMA,Hail,0,0,0.0,0.0
1982,ALABAMA,Thunderstorm Wind,0,0,0.0,0.0
1982,ALABAMA,Tornado,18,0,3912780.0,0.0
1982,ARIZONA,Hail,0,0,0.0,0.0
1982,ARIZONA,Thunderstorm Wind,0,0,0.0,0.0
1982,ARIZONA,Tornado,0,0,30.0,0.0
1982,ARKANSAS,Hail,0,0,0.0,0.0
1982,ARKANSAS,Thunderstorm Wind,0,0,0.0,0.0
1982,ARKANSAS,Tornado,218,19,176945710.0,0.0
1982,CALIFORNIA,Hail,0,0,0.0,0.0
1982,CALIFORNIA,Thunderstorm Wind,0,0,0.0,0.0
1982,CALIFORNIA,Tornado,3,0,5110030.0,0.0
1982,COLORADO,Hail,0,0,0.0,0.0
1982,COLORADO,Thunderstorm Wind,0,0,0.0,0.0
1982,COLORADO,Tornado,0,0,39070.0,0.0
1982,CONNECTICUT,Hail,0,0,0.0,0.0
1982,CONNECTICUT,Thunderstorm Wind,0,0,0.0,0.0
1982,CONNECTICUT,Tornado,0,0,2500.0,0.0
1982,DELAWARE,Thunderstorm Wind,0,0,0.0,0.0
1982,DISTRICT OF COLUMBIA,Thunderstorm Wind,0,0,0.0,0.0
1982,FLORIDA,Hail,0,0,0.0,0.0
1982,FLORIDA,Thunderstorm Wind,0,0,0.0,0.0
1982,FLORIDA,Tornado,39,2,12763340.0,0.0
1982,GEORGIA,Hail,0,0,0.0,0.0
1982,GEORGIA,Thunderstorm Wind,0,0,0.0,0.0
1982,GEORGIA,Tornado,11,0,8403000.0,0.0
1982,HAWAII,Tornado,0,0,750000.0,0.0
1982,IDAHO,Hail,0,0,0.0,0.0
1982,IDAHO,Thunderstorm Wind,0,0,0.0,0.0
1982,IDAHO,Tornado,0,0,250.0,0.0
1982,ILLINOIS,Hail,0,0,0.0,0.0
1982,ILLINOIS,Thunderstorm Wind,0,0,0.0,0.0
1982,ILLINOIS,Tornado,213,13,318277930.0,0.0
1982,INDIANA,Hail,0,0,0.0,0.0
1982,INDIANA,Thunderstorm Wind,0,0,0.0,0.0
1982,INDIANA,Tornado,0,0,1025000.0,0.0
1982,IOWA,Hail,0,0,0.0,0.0
1982,IOWA,Thunderstorm Wind,0,0,0.0,0.0
1982,IOWA,Tornado,1,0,8811050.0,0.0
1982,KANSAS,Hail,0,0,0.0,0.0
1982,KANSAS,Thunderstorm Wind,0,0,0.0,0.0
1982,KANSAS,Tornado,21,3,50907920.0,0.0
1982,KENTUCKY,Hail,0,0,0.0,0.0
1982,KENTUCKY,Thunderstorm Wind,0,0,0.0,0.0
1982,KENTUCKY,Tornado,22,0,36550000.0,0.0
1982,LOUISIANA,Hail,0,0,0.0,0.0
1982,LOUISIANA,Thunderstorm Wind,0,0,0.0,0.0
1982,LOUISIANA,Tornado,2,0,3959240.0,0.0
1982,MAINE,Hail,0,0,0.0,0.0
1982,MAINE,Thunderstorm Wind,0,0,0.0,0.0
1982,MARYLAND,Hail,0,0,0.0,0.0
1982,MARYLAND,Thunderstorm Wind,0,0,0.0,0.0
1982,MARYLAND,Tornado,0,0,2500.0,0.0
1982,MASSACHUSETTS,Hail,0,0,0.0,0.0
1982,MASSACHUSETTS,Thunderstorm Wind,0,0,0.0,0.0
1982,MICHIGAN,Hail,0,0,0.0,0.0
1982,MICHIGAN,Thunderstorm Wind,0,0,0.0,0.0
1982,MICHIGAN,Tornado,7,1,9590530.0,0.0
1982,MINNESOTA,Hail,0,0,0.0,0.0
1982,MINNESOTA,Thunderstorm Wind,0,0,0.0,0.0
1982,MINNESOTA,Tornado,1,0,9430000.0,0.0
1982,MISSISSIPPI,Hail,0,0,0.0,0.0
1982,MISSISSIPPI,Thunderstorm Wind,0,0,0.0,0.0
1982,MISSISSIPPI,Tornado,106,4,107625250.0,0.0
1982,MISSOURI,Hail,0,0,0.0,0.0
1982,MISSOURI,Thunderstorm Wind,0,0,0.0,0.0
1982,MISSOURI,Tornado,74,4,188414080.0,0.0
1982,MONTANA,Hail,0,0,0.0,0.0
1982,MONTANA,Thunderstorm Wind,0,0,0.0,0.0
1982,MONTANA,Tornado,0,0,252530.0,0.0
1982,NEBRASKA,Hail,0,0,0.0,0.0
1982,NEBRASKA,Thunderstorm Wind,0,0,0.0,0.0
1982,NEBRASKA,Tornado,0,0,4913420.0,0.0
1982,NEVADA,Hail,0,0,0.0,0.0
1982,NEVADA,Thunderstorm Wind,0,0,0.0,0.0
1982,NEVADA,Tornado,0,0,30.0,0.0
1982,NEW HAMPSHIRE,Thunderstorm Wind,0,0,0.0,0.0
1982,NEW JERSEY,Hail,0,0,0.0,0.0
1982,NEW JERSEY,Thunderstorm Wind,0,0,0.0,0.0
1982,NEW JERSEY,Tornado,0,0,2500000.0,0.0
1982,NEW MEXICO,Hail,0,0,0.0,0.0
1982,NEW MEXICO,Thunderstorm Wind,0,0,0.0,0.0
1982,NEW MEXICO,Tornado,0,0,25250120.0,0.0
1982,NEW YORK,Hail,0,0,0.0,0.0
1982,NEW YORK,Thunderstorm Wind,0,0,0.0,0.0
1982,NEW YORK,Tornado,1,0,250280.0,0.0
1982,NORTH CAROLINA,Hail,0,0,0.0,0.0
1982,NORTH CAROLINA,Thunderstorm Wind,0,0,0.0,0.0
1982,NORTH CAROLINA,Tornado,4,1,930030.0,0.0
1982,NORTH DAKOTA,Hail,0,0,0.0,0.0
1982,NORTH DAKOTA,Thunderstorm Wind,0,0,0.0,0.0
1982,NORTH DAKOTA,Tornado,0,0,675300.0,0.0
1982,OHIO,Hail,0,0,0.0,0.0
1982,OHIO,Thunderstorm Wind,0,0,0.0,0.0
1982,OHIO,Tornado,20,0,6100000.0,0.0
1982,OKLAHOMA,Hail,0,0,0.0,0.0
1982,OKLAHOMA,Thunderstorm Wind,0,0,0.0,0.0
1982,OKLAHOMA,Tornado,225,3,317232270.0,0.0
1982,OREGON,Hail,0,0,0.0,0.0
1982,OREGON,Thunderstorm Wind,0,0,0.0,0.0
1982,PENNSYLVANIA,Hail,0,0,0.0,0.0
1982,PENNSYLVANIA,Thunderstorm Wind,0,0,0.0,0.0
1982,PENNSYLVANIA,Tornado,4,0,77500.0,0.0
1982,SOUTH CAROLINA,Hail,0,0,0.0,0.0
1982,SOUTH CAROLINA,Thunderstorm Wind,0,0,0.0,0.0
1982,SOUTH CAROLINA,Tornado,16,0,5307750.0,0.0
1982,SOUTH DAKOTA,Hail,0,0,0.0,0.0
1982,SOUTH DAKOTA,Thunderstorm Wind,0,0,0.0,0.0
1982,SOUTH DAKOTA,Tornado,4,0,576060.0,0.0
1982,TENNESSEE,Hail,0,0,0.0,0.0
1982,TENNESSEE,Thunderstorm Wind,0,0,0.0,0.0
1982,TENNESSEE,Tornado,1,0,3575000.0,0.0
1982,TEXAS,Hail,0,0,0.0,0.0
1982,TEXAS,Thunderstorm Wind,0,0,0.0,0.0
1982,TEXAS,Tornado,253,13,106049110.0,0.0
1982,UTAH,Hail,0,0,0.0,0.0
1982,UTAH,Thunderstorm Wind,0,0,0.0,0.0
1982,UTAH,Tornado,0,0,25030.0,0.0
1982,VERMONT,Thunderstorm Wind,0,0,0.0,0.0
1982,VERMONT,Tornado,0,0,25000.0,0.0
1982,VIRGINIA,Hail,0,0,0.0,0.0
1982,VIRGINIA,Thunderstorm Wind,0,0,0.0,0.0
1982,VIRGINIA,Tornado,0,0,30.0,0.0
1982,WASHINGTON,Hail,0,0,0.0,0.0
1982,WASHINGTON,Thunderstorm Wind,0,0,0.0,0.0
1982,WASHINGTON,Tornado,0,0,25030.0,0.0
1982,WEST VIRGINIA,Hail,0,0,0.0,0.0
1982,WEST VIRGINIA,Thunderstorm Wind,0,0,0.0,0.0
1982,WEST VIRGINIA,Tornado,0,1,500000.0,0.0
1982,WISCONSIN,Hail,0,0,0.0,0.0
1982,WISCONSIN,Thunderstorm Wind,0,0,0.0,0.0
1982,WISCONSIN,Tornado,5,0,12105000.0,0.0
1982,WYOMING,Hail,0,0,0.0,0.0
1982,WYOMING,Thunderstorm Wind,0,0,0.0,0.0
1982,WYOMING,Tornado,7,0,303300.0,0.0
1983,ALABAMA,Hail,0,0,0.0,0.0
1983,ALABAMA,Thunderstorm Wind,4,1,0.0,0.0
1983,ALABAMA,Tornado,101,3,16092780.0,0.0
1983,ARIZONA,Hail,0,0,0.0,0.0
1983,ARIZONA,Thunderstorm Wind,0,0,0.0,0.0
1983,ARIZONA,Tornado,0,0,552500.0,0.0
1983,ARKANSAS,Hail,0,0,0.0,0.0
1983,ARKANSAS,Thunderstorm Wind,7,0,0.0,0.0
1983,ARKANSAS,Tornado,6,0,4580530.0,0.0
1983,CALIFORNIA,Hail,0,0,0.0,0.0
1983,CALIFORNIA,Thunderstorm Wind,0,0,0.0,0.0
1983,CALIFORNIA,Tornado,34,0,26030280.0,0.0
1983,COLORADO,Hail,0,0,0.0,0.0
1983,COLORADO,Thunderstorm Wind,0,0,0.0,0.0
1983,COLORADO,Tornado,0,0,286000.0,0.0
1983,CONNECTICUT,Hail,0,0,0.0,0.0
1983,CONNECTICUT,Thunderstorm Wind,0,0,0.0,0.0
1983,CONNECTICUT,Tornado,0,0,30.0,0.0
1983,DELAWARE,Hail,0,0,0.0,0.0
1983,DELAWARE,Thunderstorm Wind,0,0,0.0,0.0
1983,DELAWARE,Tornado,9,2,250000.0,0.0
1983,FLORIDA,Hail,0,0,0.0,0.0
1983,FLORIDA,Thunderstorm Wind,9,1,0.0,0.0
1983,FLORIDA,Tornado,51,4,99904150.0,0.0
1983,GEORGIA,Hail,0,0,0.0,0.0
1983,GEORGIA,Thunderstorm Wind,4,0,0.0,0.0
1983,GEORGIA,Tornado,20,0,6182620.0,0.0
1983,HAWAII,Tornado,0,0,2500.0,0.0
1983,IDAHO,Hail,0,0,0.0,0.0
1983,IDAHO,Thunderstorm Wind,0,0,0.0,0.0
1983,IDAHO,Tornado,0,0,25030.0,0.0
1983,ILLINOIS,Hail,0,0,0.0,0.0
1983,ILLINOIS,Thunderstorm Wind,0,0,0.0,0.0
1983,ILLINOIS,Tornado,43,2,38552530.0,0.0
1983,INDIANA,Hail,0,0,0.0,0.0
1983,INDIANA,Thunderstorm Wind,0,0,0.0,0.0
1983,INDIANA,Tornado,0,0,75500.0,0.0
1983,IOWA,Hail,0,0,0.0,0.0
1983,IOWA,Thunderstorm Wind,0,0,0.0,0.0
1983,IOWA,Tornado,35,0,10735560.0,0.0
1983,KANSAS,Hail,0,0,0.0,0.0
1983,KANSAS,Thunderstorm Wind,0,0,0.0,0.0
1983,KANSAS,Tornado,29,1,31136360.0,0.0
1983,KENTUCKY,Hail,0,0,0.0,0.0
1983,KENTUCKY,Thunderstorm Wind,0,0,0.0,0.0
1983,KENTUCKY,Tornado,7,0,2605280.0,0.0
1983,LOUISIANA,Hail,0,0,0.0,0.0
1983,LOUISIANA,Thunderstorm Wind,0,0,0.0,0.0
1983,LOUISIANA,Tornado,139,5,149380430.0,0.0
1983,MAINE,Hail,0,0,0.0,0.0
1983,MAINE,Thunderstorm Wind,0,0,0.0,0.0
1983,MARYLAND,Hail,0,0,0.0,0.0
1983,MARYLAND,Thunderstorm Wind,0,0,0.0,0.0
1983,MARYLAND,Tornado,0,0,100000.0,0.0
1983,MASSACHUSETTS,Hail,0,0,0.0,0.0
1983,MASSACHUSETTS,Thunderstorm Wind,0,0,0.0,0.0
1983,MASSACHUSETTS,Tornado,0,0,280.0,0.0
1983,MICHIGAN,Hail,0,0,0.0,0.0
1983,MICHIGAN,Thunderstorm Wind,0,0,0.0,0.0
1983,MICHIGAN,Tornado,4,1,50978780.0,0.0
1983,MINNESOTA,Hail,0,0,0.0,0.0
1983,MINNESOTA,Thunderstorm Wind,0,0,0.0,0.0
1983,MINNESOTA,Tornado,4,0,8003090.0,0.0
1983,MISSISSIPPI,Hail,0,0,0.0,0.0
1983,MISSISSIPPI,Thunderstorm Wind,11,0,0.0,0.0
1983,MISSISSIPPI,Tornado,21,0,14750000.0,0.0
1983,MISSOURI,Hail,0,0,0.0,0.0
1983,MISSOURI,Thunderstorm Wind,0,0,0.0,0.0
1983,MISSOURI,Tornado,32,1,35836340.0,0.0
1983,MONTANA,Hail,0,0,0.0,0.0
1983,MONTANA,Thunderstorm Wind,0,0,0.0,0.0
1983,MONTANA,Tornado,1,1,255030.0,0.0
1983,NEBRASKA,Hail,0,0,0.0,0.0
1983,NEBRASKA,Thunderstorm Wind,0,0,0.0,0.0
1983,NEBRASKA,Tornado,0,0,1602650.0,0.0
1983,NEVADA,Hail,0,0,0.0,0.0
1983,NEVADA,Thunderstorm Wind,0,0,0.0,0.0
1983,NEVADA,Tornado,0,0,30.0,0.0
1983,NEW HAMPSHIRE,Hail,0,0,0.0,0.0
1983,NEW HAMPSHIRE,Thunderstorm Wind,0,0,0.0,0.0
1983,NEW JERSEY,Hail,0,0,0.0,0.0
1983,NEW JERSEY,Thunderstorm Wind,0,0,0.0,0.0
1983,NEW JERSEY,Tornado,0,0,2500000.0,0.0
1983,NEW MEXICO,Hail,0,0,0.0,0.0
1983,NEW MEXICO,Thunderstorm Wind,0,0,0.0,0.0
1983,NEW MEXICO,Tornado,0,0,300000.0,0.0
1983,NEW YORK,Hail,0,0,0.0,0.0
1983,NEW YORK,Thunderstorm Wind,3,0,0.0,0.0
1983,NEW YORK,Tornado,8,3,42775000.0,0.0
1983,NORTH CAROLINA,Hail,0,0,0.0,0.0
1983,NORTH CAROLINA,Thunderstorm Wind,0,0,0.0,0.0
1983,NORTH CAROLINA,Tornado,18,0,7102750.0,0.0
1983,NORTH DAKOTA,Hail,0,0,0.0,0.0
1983,NORTH DAKOTA,Thunderstorm Wind,0,0,0.0,0.0
1983,NORTH DAKOTA,Tornado,2,0,578540.0,0.0
1983,OHIO,Hail,0,0,0.0,0.0
1983,OHIO,Thunderstorm Wind,0,0,0.0,0.0
1983,OHIO,Tornado,52,2,53777500.0,0.0
1983,OKLAHOMA,Hail,0,0,0.0,0.0
1983,OKLAHOMA,Thunderstorm Wind,0,0,0.0,0.0
1983,OKLAHOMA,Tornado,12,1,9487090.0,0.0
1983,OREGON,Hail,0,0,0.0,0.0
1983,OREGON,Thunderstorm Wind,0,0,0.0,0.0
1983,OREGON,Tornado,0,0,30000.0,0.0
1983,PENNSYLVANIA,Hail,0,0,0.0,0.0
1983,PENNSYLVANIA,Thunderstorm Wind,0,0,0.0,0.0
1983,PENNSYLVANIA,Tornado,13,0,64400030.0,0.0
1983,RHODE ISLAND,Thunderstorm Wind,0,0,0.0,0.0
1983,SOUTH CAROLINA,Hail,0,0,0.0,0.0
1983,SOUTH CAROLINA,Thunderstorm Wind,0,0,0.0,0.0
1983,SOUTH CAROLINA,Tornado,9,0,8105060.0,0.0
1983,SOUTH DAKOTA,Hail,0,0,0.0,0.0
1983,SOUTH DAKOTA,Thunderstorm Wind,0,0,0.0,0.0
1983,SOUTH DAKOTA,Tornado,4,0,3116270.0,0.0
1983,TENNESSEE,Hail,0,0,0.0,0.0
1983,TENNESSEE,Thunderstorm Wind,0,0,0.0,0.0
1983,TENNESSEE,Tornado,1,0,800030.0,0.0
1983,TEXAS,Hail,0,0,0.0,0.0
1983,TEXAS,Thunderstorm Wind,22,1,0.0,0.0
1983,TEXAS,Tornado,85,8,63151280.0,0.0
1983,UTAH,Hail,0,0,0.0,0.0
1983,UTAH,Thunderstorm Wind,0,0,0.0,0.0
1983,VERMONT,Hail,0,0,0.0,0.0
1983,VERMONT,Thunderstorm Wind,0,0,0.0,0.0
1983,VERMONT,Tornado,0,0,2500000.0,0.0
1983,VIRGINIA,Hail,0,0,0.0,0.0
1983,VIRGINIA,Thunderstorm Wind,0,0,0.0,0.0
1983,VIRGINIA,Tornado,6,0,7030030.0,0.0
1983,WASHINGTON,Hail,0,0,0.0,0.0
1983,WASHINGTON,Tornado,0,0,75030.0,0.0
1983,WEST VIRGINIA,Hail,0,0,0.0,0.0
1983,WEST VIRGINIA,Thunderstorm Wind,0,0,0.0,0.0
1983,WISCONSIN,Hail,0,0,0.0,0.0
1983,WISCONSIN,Thunderstorm Wind,0,0,0.0,0.0
1983,WISCONSIN,Tornado,10,0,2183610.0,0.0
1983,WYOMING,Hail,0,0,0.0,0.0
1983,WYOMING,Thunderstorm Wind,0,0,0.0,0.0
1983,WYOMING,Tornado,0,0,25090.0,0.0
1984,ALABAMA,Hail,0,0,0.0,0.0
1984,ALABAMA,Thunderstorm Wind,18,11,0.0,0.0
1984,ALABAMA,Tornado,60,5,39258000.0,0.0
1984,ARIZONA,Hail,0,0,0.0,0.0
1984,ARIZONA,Thunderstorm Wind,1,0,0.0,0.0
1984,ARIZONA,Tornado,0,0,300000.0,0.0
1984,ARKANSAS,Hail,37,0,0.0,0.0
1984,ARKANSAS,Thunderstorm Wind,8,2,0.0,0.0
1984,ARKANSAS,Tornado,44,7,238205000.0,0.0
1984,CALIFORNIA,Hail,0,0,0.0,0.0
1984,CALIFORNIA,Thunderstorm Wind,0,0,0.0,0.0
1984,CALIFORNIA,Tornado,0,0,2530.0,0.0
1984,COLORADO,Hail,29,0,0.0,0.0
1984,COLORADO,Thunderstorm Wind,0,0,0.0,0.0
1984,COLORADO,Tornado,0,0,400250.0,0.0
1984,CONNECTICUT,Thunderstorm Wind,0,0,0.0,0.0
1984,CONNECTICUT,Tornado,0,0,0.0,0.0
1984,DELAWARE,Hail,0,0,0.0,0.0
1984,DELAWARE,Thunderstorm Wind,0,0,0.0,0.0
1984,DELAWARE,Tornado,10,0,525000.0,0.0
1984,DISTRICT OF COLUMBIA,Thunderstorm Wind,0,0,0.0,0.0
1984,FLORIDA,Hail,0,0,0.0,0.0
1984,FLORIDA,Thunderstorm Wind,0,0,0.0,0.0
1984,FLORIDA,Tornado,4,0,5240280.0,0.0
1984,GEORGIA,Hail,1,0,0.0,0.0
1984,GEORGIA,Thunderstorm Wind,19,1,0.0,0.0
1984,GEORGIA,Tornado,45,0,12782750.0,0.0
1984,IDAHO,Hail,0,0,0.0,0.0
1984,IDAHO,Thunderstorm Wind,0,0,0.0,0.0
1984,IDAHO,Tornado,0,0,102500.0,0.0
1984,ILLINOIS,Hail,0,0,0.0,0.0
1984,ILLINOIS,Thunderstorm Wind,10,1,0.0,0.0
1984,ILLINOIS,Tornado,20,1,14125210.0,0.0
1984,INDIANA,Hail,0,0,0.0,0.0
1984,INDIANA,Thunderstorm Wind,7,0,0.0,0.0
1984,INDIANA,Tornado,0,0,0.0,0.0
1984,IOWA,Hail,0,0,0.0,0.0
1984,IOWA,Thunderstorm Wind,9,3,0.0,0.0
1984,IOWA,Tornado,100,3,270938000.0,0.0
1984,KANSAS,Hail,0,0,0.0,0.0
1984,KANSAS,Thunderstorm Wind,23,4,0.0,0.0
1984,KANSAS,Tornado,22,1,82751890.0,0.0
1984,KENTUCKY,Hail,0,0,0.0,0.0
1984,KENTUCKY,Thunderstorm Wind,4,0,0.0,0.0
1984,KENTUCKY,Tornado,10,0,3877500.0,0.0
1984,LOUISIANA,Hail,0,0,0.0,0.0
1984,LOUISIANA,Thunderstorm Wind,11,1,0.0,0.0
1984,LOUISIANA,Tornado,26,0,106235000.0,0.0
1984,MAINE,Hail,0,0,0.0,0.0
1984,MAINE,Thunderstorm Wind,0,0,0.0,0.0
1984,MAINE,Tornado,0,0,250000.0,0.0
1984,MARYLAND,Hail,0,0,0.0,0.0
1984,MARYLAND,Thunderstorm Wind,20,0,0.0,0.0
1984,MARYLAND,Tornado,18,1,7775000.0,0.0
1984,MASSACHUSETTS,Hail,0,0,0.0,0.0
1984,MASSACHUSETTS,Thunderstorm Wind,0,0,0.0,0.0
1984,MASSACHUSETTS,Tornado,0,0,52500.0,0.0
1984,MICHIGAN,Hail,0,0,0.0,0.0
1984,MICHIGAN,Thunderstorm Wind,3,1,0.0,0.0
1984,MICHIGAN,Tornado,12,0,16628560.0,0.0
1984,MINNESOTA,Hail,0,0,0.0,0.0
1984,MINNESOTA,Thunderstorm Wind,8,2,0.0,0.0
1984,MINNESOTA,Tornado,71,1,93552500.0,0.0
1984,MISSISSIPPI,Hail,0,0,0.0,0.0
1984,MISSISSIPPI,Thunderstorm Wind,5,0,0.0,0.0
1984,MISSISSIPPI,Tornado,103,15,130302750.0,0.0
1984,MISSOURI,Hail,0,0,0.0,0.0
1984,MISSOURI,Thunderstorm Wind,3,0,0.0,0.0
1984,MISSOURI,Tornado,33,3,70212780.0,0.0
1984,MONTANA,Hail,0,0,0.0,0.0
1984,MONTANA,Thunderstorm Wind,0,0,0.0,0.0
1984,MONTANA,Tornado,0,0,275000.0,0.0
1984,NEBRASKA,Hail,7,0,0.0,0.0
1984,NEBRASKA,Thunderstorm Wind,3,0,0.0,0.0
1984,NEBRASKA,Tornado,24,0,42067530.0,0.0
1984,NEVADA,Hail,0,0,0.0,0.0
1984,NEVADA,Thunderstorm Wind,0,0,0.0,0.0
1984,NEVADA,Tornado,0,0,0.0,0.0
1984,NEW HAMPSHIRE,Hail,0,0,0.0,0.0
1984,NEW HAMPSHIRE,Thunderstorm Wind,2,0,0.0,0.0
1984,NEW HAMPSHIRE,Tornado,0,0,775000.0,0.0
1984,NEW JERSEY,Hail,0,0,0.0,0.0
1984,NEW JERSEY,Thunderstorm Wind,0,0,0.0,0.0
1984,NEW MEXICO,Hail,0,0,0.0,0.0
1984,NEW MEXICO,Thunderstorm Wind,0,0,0.0,0.0
1984,NEW MEXICO,Tornado,0,0,0.0,0.0
1984,NEW YORK,Hail,0,0,0.0,0.0
1984,NEW YORK,Thunderstorm Wind,1,0,0.0,0.0
1984,NEW YORK,Tornado,13,0,577500.0,0.0
1984,NORTH CAROLINA,Hail,0,0,0.0,0.0
1984,NORTH CAROLINA,Thunderstorm Wind,11,2,0.0,0.0
1984,NORTH CAROLINA,Tornado,805,42,351602500.0,0.0
1984,NORTH DAKOTA,Hail,0,0,0.0,0.0
1984,NORTH DAKOTA,Thunderstorm Wind,1,0,0.0,0.0
1984,NORTH DAKOTA,Tornado,0,0,355000.0,0.0
1984,OHIO,Hail,0,0,0.0,0.0
1984,OHIO,Thunderstorm Wind,13,3,0.0,0.0
1984,OHIO,Tornado,0,0,275000.0,0.0
1984,OKLAHOMA,Hail,0,0,0.0,0.0
1984,OKLAHOMA,Thunderstorm Wind,6,0,0.0,0.0
1984,OKLAHOMA,Tornado,214,13,142430640.0,0.0
1984,OREGON,Hail,0,0,0.0,0.0
1984,OREGON,Thunderstorm Wind,0,0,0.0,0.0
1984,OREGON,Tornado,0,0,302500.0,0.0
1984,PENNSYLVANIA,Hail,0,0,0.0,0.0
1984,PENNSYLVANIA,Thunderstorm Wind,2,0,0.0,0.0
1984,PENNSYLVANIA,Tornado,14,0,17802500.0,0.0
1984,RHODE ISLAND,Thunderstorm Wind,0,0,0.0,0.0
1984,SOUTH CAROLINA,Hail,0,0,0.0,0.0
1984,SOUTH CAROLINA,Thunderstorm Wind,20,3,0.0,0.0
1984,SOUTH CAROLINA,Tornado,447,15,230607500.0,0.0
1984,SOUTH DAKOTA,Hail,0,0,0.0,0.0
1984,SOUTH DAKOTA,Thunderstorm Wind,0,2,0.0,0.0
1984,SOUTH DAKOTA,Tornado,2,0,5627500.0,0.0
1984,TENNESSEE,Hail,0,0,0.0,0.0
1984,TENNESSEE,Thunderstorm Wind,12,0,0.0,0.0
1984,TENNESSEE,Tornado,46,1,10025030.0,0.0
1984,TEXAS,Hail,2,0,0.0,0.0
1984,TEXAS,Thunderstorm Wind,47,0,0.0,0.0
1984,TEXAS,Tornado,93,2,109842070.0,0.0
1984,UTAH,Hail,0,0,0.0,0.0
1984,UTAH,Thunderstorm Wind,0,0,0.0,0.0
1984,UTAH,Tornado,0,0,370.0,0.0
1984,VERMONT,Hail,0,0,0.0,0.0
1984,VERMONT,Thunderstorm Wind,0,0,0.0,0.0
